Plot,Longitude,Latitude,Aspect,Inclination,Rugosity1,Rugosity2,Lichens_cover,Species,Species_cover,running_nr,Height,Canopy_diameter,Rock_type
T5,220357,3153800,110,10,360,430,6,Phagnalon purpurascens,1,5,8,0.5,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,1,40,15,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,2,35,9,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,3,20,5,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,4,35,10,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,5,15,8.5,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,6,15,5,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,7,55,15,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,8,9.5,15,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,9,50,14,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,10,12,13.5,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,11,NA,NA,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,12,NA,NA,P
T5,220357,3153800,110,10,360,430,6,Hyparrhenia hirta,3,13,NA,NA,P
T5,220357,3153800,110,10,360,430,6,Cosentinia vellea ssp. bivalens,1,1,3,25,P
T5,220357,3153800,110,10,360,430,6,Cosentinia vellea ssp. bivalens,1,2,1.5,4,P
T6,220335,3153786,205,75,425,450,20,Cosentinia vellea ssp. bivalens,1,1,3.5,4,P
T6,220335,3153786,205,75,425,450,20,Hyparrhenia hirta,2,1,13,11.5,P
T6,220335,3153786,205,75,425,450,20,Hyparrhenia hirta,2,2,30,10,P
T6,220335,3153786,205,75,425,450,20,Hyparrhenia hirta,2,3,9,5,P
T6,220335,3153786,205,75,425,450,20,Phagnalon purpurascens,1,1,4.5,2.5,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,1,6,6.5,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,2,10,6.5,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,3,7.5,14,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,4,11.5,14,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,5,10,6.5,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,6,28,18,P
T6,220335,3153786,205,75,425,450,20,Aira caryophyllea,2,7,29,22,P
T6,220335,3153786,205,75,425,450,20,Kleinia neriifolia,1,1,40,20,P
T6,220335,3153786,205,75,425,450,20,Micromeria herpyllomorpha,1,1,8,22,P
T6,220335,3153786,205,75,425,450,20,Hemionitis gluckuk,1,1,1.5,1.5,P
T7,220311,315804,240,35,540,500,10,Echium brevirame,30,1,50,120,P
T7,220311,315804,240,35,540,500,10,Echium brevirame,30,2,65,133,P
T7,220311,315804,240,35,540,500,10,Echium brevirame,30,3,40,125,P
T7,220311,315804,240,35,540,500,10,Cheirolophus junonianus,3,1,45,60,P
T7,220311,315804,240,35,540,500,10,Kleinia neriifolia,2,1,60,25,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,1,10,7,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,2,16,14,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,3,22,40,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,4,28,30,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,5,90,135,P
T8,220285,3153825,350,5,300,350,25,Rubia fruticosa,4,6,1,1.5,P
T8,220285,3153825,350,5,300,350,25,Rumex lunaria,5,1,75,78,P
T8,220285,3153825,350,5,300,350,25,Rumex lunaria,5,2,58,70,P
T8,220285,3153825,350,5,300,350,25,Rumex lunaria,5,3,25,30,P
T8,220285,3153825,350,5,300,350,25,Rumex lunaria,5,4,15,25,P
T8,220285,3153825,350,5,300,350,25,Rumex lunaria,5,5,15,23,P
T8,220285,3153825,350,5,300,350,25,Micromeria herpyllomorpha,1,1,4.5,8,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,1,40,60,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,2,40,30,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,3,40,35,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,4,15,20,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,5,2.5,4.5,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,6,0.5,2,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,7,0.5,2,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,8,0.5,1.5,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,9,7,8.5,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,10,1,3.5,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,11,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,12,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,13,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,14,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,15,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,16,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,17,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,18,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,19,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,20,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,21,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Argyranthemum haouarytheum,20,22,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Phagnalon purpurascens,1,1,10.5,9,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,1,1,3,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,2,4.5,17,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,3,9,20,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,4,4,8,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,5,6.5,8,P
T8,220285,3153825,350,5,300,350,25,Paronychia canariensis,2,6,7,9,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,1,8,12,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,2,1,5.5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,3,1,5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,4,2,4,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,5,1,4.5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,6,7,15,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,7,1.5,4.5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,8,2,5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,9,15,50,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,10,2,5,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,11,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,12,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,13,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,14,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,15,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,16,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,17,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,18,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,19,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,20,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,21,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,22,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,23,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,24,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,25,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,26,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Lobularia canariensis,2,27,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,1,1,1,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,2,0.5,2,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,3,0.5,0.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,4,0.5,0.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,5,4,5.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,6,4,5.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,7,1.5,1.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,8,1,1,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,9,2,3,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,10,1.5,1.5,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,11,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,12,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,13,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,14,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Umbilicus gaditanus,1,15,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,1,2,4,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,2,1.5,4.5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,3,1,2.5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,4,4,8,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,5,1.5,3.5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,6,2,5.5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,7,2.5,2.5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,8,1,2,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,9,1.5,5,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,10,2,4,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,11,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,12,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,13,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,14,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,15,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,16,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,17,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,18,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,19,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,20,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,21,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,22,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,23,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Erodium botrys,1,24,NA,NA,P
T8,220285,3153825,350,5,300,350,25,Tolpis lacinata,1,1,2.5,4.5,P
T8,220285,3153825,350,5,300,350,25,Tolpis lacinata,1,2,4.5,6,P
T8,220285,3153825,350,5,300,350,25,Davallia canariensis,1,1,2,1.5,P
T8,220285,3153825,350,5,300,350,25,Polycarpea aristata,1,1,2.5,6,P
T8,220285,3153825,350,5,300,350,25,Polycarpea aristata,1,2,4,9,P
T8,220285,3153825,350,5,300,350,25,Polycarpea aristata,1,3,2,4.5,P
T8,220285,3153825,350,5,300,350,25,Polycarpea aristata,1,4,2,5.5,P
